"component","route","source","line","interaction","api_candidates","review_flags"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1587","</TouchableOpacity>","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1588","<TouchableOpacity onPress={() => setPostContact('whatsapp')} style={{ flex: 1, padding: SP.md, borderRadius: R.md, borderWidth: 1, borderColor: postContact === 'whatsapp' ? '#4CAF50' : theme.border, alignItems: 'center',","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1591","</TouchableOpacity>","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1611","<NBtn label={AR ? 'نشر الإعلان' : 'Publish Ad'} onPress={handlePost} disabled={!postTitle || !postProf || ((postContact === 'whatsapp' || postType === 'request') && !postPhone)} style={{ marginTop: SP.md }} />","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1623","<TouchableOpacity key={app.id} onPress={() => setSelectedApp(app)} activeOpacity={0.8} style={{ backgroundColor: theme.surface, borderRadius: R.lg, padding: SP.lg, borderWidth: 1, borderColor: theme.border, marginBottom:","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1638","</TouchableOpacity>","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1648","<TouchableOpacity onPress={() => setFilterSort('recent')} style={{ flex: 1, padding: SP.sm, borderRadius: R.md, borderWidth: 1, borderColor: filterSort === 'recent' ? theme.primary : theme.border, backgroundColor: filter","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1650","</TouchableOpacity>","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1651","<TouchableOpacity onPress={() => setFilterSort('nearest')} style={{ flex: 1, padding: SP.sm, borderRadius: R.md, borderWidth: 1, borderColor: filterSort === 'nearest' ? theme.primary : theme.border, backgroundColor: filt","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1653","</TouchableOpacity>","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1655","<NBtn label={AR ? 'تطبيق الفرز' : 'Apply Filter'} onPress={() => setShowFilters(false)} style={{ marginTop: SP.md }} />","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1754","<TouchableOpacity onPress={onBack} style={{ width: 40, height: 40, borderRadius: 20, backgroundColor: theme.surface2, alignItems: 'center', justifyContent: 'center' }}>","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1756","</TouchableOpacity>","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1771","<TouchableOpacity key={cat.key} onPress={() => setSelectedCat(cat.key)}","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1778","</TouchableOpacity>","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1797","<NCard key={item.id} style={{ marginBottom: SP.md }} onPress={() => setSelectedDrug(item)}>","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1866","<NBtn label={AR ? ' إصدار وصفة إلكترونية (E-Prescription)' : ' Issue E-Prescription'} onPress={() => issuePrescription(selectedDrug)} loading={issuing} style={{ marginTop: SP.md }} />","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","1976","<NBtn label={AR ? ' حفظ الإعدادات' : ' Save Settings'} onPress={handleSave} style={{ marginTop: SP.xl }} />","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","2056","<TouchableOpacity","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","2057","onPress={handleUpload}","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","2077","</TouchableOpacity>","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","2123","<TouchableOpacity","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","2124","onPress={() => handleDelete(img.id)}","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","2128","</TouchableOpacity>","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","2142","<TouchableOpacity","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:shared/SharedScreens.tsx","provider/NabdProvider/src/screens/shared/SharedScreens.tsx","2143","onPress={handleAddPhoto}","${API_BASE}/jobs | ${API_BASE}/drugs | ${API_BASE}/prescriptions/create | /chats/provider | /chats/${conv.id}/messages | /provider/notifications | /support/tickets | /provider/dashboard/stats?period=${period} | /provider/banks | /provider/wallet/withdraw | /nursing/wallet?provider_id=${user?.id}","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
