component	file	line	endpoints	classification	marker
provider	provider-app/src/screens/shared/RegistrationSuccess.tsx	111		UI_ACTION_REVIEW	onPress={() => {
provider	provider-app/src/screens/shared/SharedScreens.tsx	39		UI_ACTION_REVIEW	const { width: W, height: H } = Dimensions.get('window');
provider	provider-app/src/screens/shared/SharedScreens.tsx	57	/chats/provider	WIRED_CANDIDATE	const res = await client.get('/chats/provider');
provider	provider-app/src/screens/shared/SharedScreens.tsx	84		UI_ACTION_REVIEW	"<TouchableOpacity onPress={onBack}><I name=""back"" size={20} color={theme.primary} /></TouchableOpacity>"
provider	provider-app/src/screens/shared/SharedScreens.tsx	101		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setActiveChat(conv)}
provider	provider-app/src/screens/shared/SharedScreens.tsx	141		UI_ACTION_REVIEW	const res = await client.get(`/chats/${conv.id}/messages`);
provider	provider-app/src/screens/shared/SharedScreens.tsx	163		UI_ACTION_REVIEW	await client.post(`/chats/${conv.id}/messages`, { text: txt });
provider	provider-app/src/screens/shared/SharedScreens.tsx	174		UI_ACTION_REVIEW	"<TouchableOpacity onPress={onBack} style={{ padding: SP.xs }}><I name=""back"" size={20} color={theme.primary} /></TouchableOpacity>"
provider	provider-app/src/screens/shared/SharedScreens.tsx	185		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => show(AR ? 'بدء مكالمة صوتية' : 'Starting voice call', 'info')}>
provider	provider-app/src/screens/shared/SharedScreens.tsx	188		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => show(AR ? 'بدء مكالمة فيديو' : 'Starting video call', 'info')}>
provider	provider-app/src/screens/shared/SharedScreens.tsx	225		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setShowAttach(true)} style={{ padding: SP.sm }}>
provider	provider-app/src/screens/shared/SharedScreens.tsx	235		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => show(AR ? 'تسجيل صوتي' : 'Voice recording', 'info')} style={{ padding: SP.sm }}>
provider	provider-app/src/screens/shared/SharedScreens.tsx	238		UI_ACTION_REVIEW	<TouchableOpacity onPress={sendMsg} disabled={!msg.trim()}
provider	provider-app/src/screens/shared/SharedScreens.tsx	255		UI_ACTION_REVIEW	<TouchableOpacity key={att.name} onPress={() => { setShowAttach(false); show(AR ? `إرفاق ${att.ar}` : `Attach ${att.en}`, 'info'); }}
provider	provider-app/src/screens/shared/SharedScreens.tsx	285	/provider/notifications	WIRED_CANDIDATE	client.get('/provider/notifications')
provider	provider-app/src/screens/shared/SharedScreens.tsx	303		UI_ACTION_REVIEW	"<TouchableOpacity onPress={onBack}><I name=""back"" size={20} color={theme.primary} /></TouchableOpacity>"
provider	provider-app/src/screens/shared/SharedScreens.tsx	306		UI_ACTION_REVIEW	<TouchableOpacity onPress={markAllRead}>
provider	provider-app/src/screens/shared/SharedScreens.tsx	315		UI_ACTION_REVIEW	<TouchableOpacity key={f.k} onPress={() => setFilter(f.k as any)}
provider	provider-app/src/screens/shared/SharedScreens.tsx	327		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => markRead(notif.id)}
provider	provider-app/src/screens/shared/SharedScreens.tsx	381		UI_ACTION_REVIEW	<TouchableOpacity key={t.k} onPress={() => setTab(t.k)}
provider	provider-app/src/screens/shared/SharedScreens.tsx	404		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setExpandedFaq(expandedFaq === i ? null : i)}
provider	provider-app/src/screens/shared/SharedScreens.tsx	420		UI_ACTION_REVIEW	<NBtn label={AR ? 'إرسال التذكرة' : 'Submit Ticket'} loading={loading} disabled={!subject.trim() || !body.trim()}
provider	provider-app/src/screens/shared/SharedScreens.tsx	421		UI_ACTION_REVIEW	onPress={async () => {
provider	provider-app/src/screens/shared/SharedScreens.tsx	424	/support/tickets	WIRED_CANDIDATE	await client.post('/support/tickets', { subject, body });
provider	provider-app/src/screens/shared/SharedScreens.tsx	484		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => show(AR ? 'تم إزالة الجهاز' : 'Device removed', 'success')}>
provider	provider-app/src/screens/shared/SharedScreens.tsx	492		UI_ACTION_REVIEW	"<NBtn label={AR ? 'تسجيل الخروج من جميع الأجهزة' : 'Log Out All Devices'} variant=""danger"""
provider	provider-app/src/screens/shared/SharedScreens.tsx	493		UI_ACTION_REVIEW	onPress={() => Alert.alert(AR ? 'تأكيد' : 'Confirm', AR ? 'سيتم تسجيل الخروج من جميع الأجهزة' : 'Logging out all devices')} />
provider	provider-app/src/screens/shared/SharedScreens.tsx	535		UI_ACTION_REVIEW	<NBtn label={isLast ? (AR ? 'ابدأ الآن' : 'Get Started') : (AR ? 'التالي' : 'Next')}
provider	provider-app/src/screens/shared/SharedScreens.tsx	536		UI_ACTION_REVIEW	onPress={() => { if (isLast) onDone(); else setPage(p => p + 1); }} />
provider	provider-app/src/screens/shared/SharedScreens.tsx	538		UI_ACTION_REVIEW	<TouchableOpacity onPress={onDone}>
provider	provider-app/src/screens/shared/SharedScreens.tsx	581		UI_ACTION_REVIEW	<NBtn label={device.connected ? (AR ? 'متصل' : 'Connected') : (AR ? 'ربط' : 'Connect')}
provider	provider-app/src/screens/shared/SharedScreens.tsx	584		UI_ACTION_REVIEW	onPress={() => show(device.connected ? (AR ? 'الجهاز متصل بالفعل' : 'Already connected') : (AR ? 'جاري الربط...' : 'Connecting...'), 'info')} />
provider	provider-app/src/screens/shared/SharedScreens.tsx	628		UI_ACTION_REVIEW	<TouchableOpacity key={t.k} onPress={() => setTab(t.k)}
provider	provider-app/src/screens/shared/SharedScreens.tsx	735		UI_ACTION_REVIEW	<NBtn label={AR ? 'بدء الاتصال المقنّع' : 'Start Masked Call'}
provider	provider-app/src/screens/shared/SharedScreens.tsx	736		UI_ACTION_REVIEW	onPress={() => { setCalling(true); show(AR ? 'جاري الاتصال...' : 'Calling...', 'info'); }} />
provider	provider-app/src/screens/shared/SharedScreens.tsx	738		UI_ACTION_REVIEW	"<NBtn label={AR ? 'إنهاء المكالمة' : 'End Call'} variant=""danger"""
provider	provider-app/src/screens/shared/SharedScreens.tsx	739		UI_ACTION_REVIEW	onPress={() => { setCalling(false); clearInterval(timerRef.current); show(AR ? `انتهت المكالمة — المدة: ${fmt(elapsed)}` : `Call ended — ${fmt(elapsed)}`, 's
provider	provider-app/src/screens/shared/SharedScreens.tsx	759		UI_ACTION_REVIEW	<TouchableOpacity key={t.k} onPress={() => setTab(t.k)}
provider	provider-app/src/screens/shared/SharedScreens.tsx	780		UI_ACTION_REVIEW	"<NBtn label={AR ? 'حفظ كصورة' : 'Save as Image'} variant=""outline"" onPress={() => show(AR ? 'تم الحفظ' : 'Saved', 'success')} />"
provider	provider-app/src/screens/shared/SharedScreens.tsx	781		UI_ACTION_REVIEW	"<NBtn label={AR ? 'مشاركة' : 'Share'} variant=""secondary"" onPress={() => show(AR ? 'فتح المشاركة' : 'Opening share', 'info')} />"
provider	provider-app/src/screens/shared/SharedScreens.tsx	782		UI_ACTION_REVIEW	"<NBtn label={AR ? 'طباعة' : 'Print'} variant=""outline"" onPress={() => show(AR ? 'جاري الطباعة' : 'Printing', 'info')} />"
provider	provider-app/src/screens/shared/SharedScreens.tsx	795		UI_ACTION_REVIEW	<NBtn label={AR ? 'فتح الكاميرا' : 'Open Camera'} style={{ marginTop: SP.xl }}
provider	provider-app/src/screens/shared/SharedScreens.tsx	796		UI_ACTION_REVIEW	onPress={() => show(AR ? 'الكاميرا تفتح في التطبيق الحقيقي' : 'Camera opens in production app', 'info')} />
provider	provider-app/src/screens/shared/SharedScreens.tsx	817		UI_ACTION_REVIEW	client.get(`/provider/dashboard/stats?period=${period}`)
provider	provider-app/src/screens/shared/SharedScreens.tsx	847		UI_ACTION_REVIEW	<TouchableOpacity key={p.k} onPress={() => setPeriod(p.k as any)}
provider	provider-app/src/screens/shared/SharedScreens.tsx	884		UI_ACTION_REVIEW	"<View style={{ flex: 1 }}><NBtn label={AR ? 'تصدير PDF' : 'Export PDF'} variant=""outline"" onPress={() => show(AR ? 'جاري إنشاء التقرير' : 'Generating report',"
provider	provider-app/src/screens/shared/SharedScreens.tsx	885		UI_ACTION_REVIEW	"<View style={{ flex: 1 }}><NBtn label={AR ? 'تصدير Excel' : 'Export Excel'} variant=""secondary"" onPress={() => show(AR ? 'جاري التصدير' : 'Exporting', 'info')} /><"
provider	provider-app/src/screens/shared/SharedScreens.tsx	950		UI_ACTION_REVIEW	"<NBtn label={AR ? 'رد على التقييم' : 'Reply'} size=""xs"" variant=""outline"" full={false}"
provider	provider-app/src/screens/shared/SharedScreens.tsx	952		UI_ACTION_REVIEW	onPress={() => show(AR ? 'فتح نموذج الرد' : 'Opening reply form', 'info')} />
provider	provider-app/src/screens/shared/SharedScreens.tsx	975	/provider/banks	WIRED_CANDIDATE	client.get('/provider/banks')
provider	provider-app/src/screens/shared/SharedScreens.tsx	1014	/provider/wallet/withdraw	WIRED_CANDIDATE	await client.post('/provider/wallet/withdraw', {
provider	provider-app/src/screens/shared/SharedScreens.tsx	1046		UI_ACTION_REVIEW	<NBtn
provider	provider-app/src/screens/shared/SharedScreens.tsx	1049		UI_ACTION_REVIEW	onPress={handleConfirmAmount}
provider	provider-app/src/screens/shared/SharedScreens.tsx	1065		UI_ACTION_REVIEW	onPress={() => setSelectedBank(bank.id)}
provider	provider-app/src/screens/shared/SharedScreens.tsx	1086		UI_ACTION_REVIEW	<NBtn
provider	provider-app/src/screens/shared/SharedScreens.tsx	1089		UI_ACTION_REVIEW	onPress={handleConfirmBank}
provider	provider-app/src/screens/shared/SharedScreens.tsx	1109		UI_ACTION_REVIEW	<NBtn
provider	provider-app/src/screens/shared/SharedScreens.tsx	1113		UI_ACTION_REVIEW	onPress={handleVerifyOtp}
provider	provider-app/src/screens/shared/SharedScreens.tsx	1130		UI_ACTION_REVIEW	<NBtn
provider	provider-app/src/screens/shared/SharedScreens.tsx	1132		UI_ACTION_REVIEW	onPress={onBack}
provider	provider-app/src/screens/shared/SharedScreens.tsx	1149		UI_ACTION_REVIEW	<NBtn
provider	provider-app/src/screens/shared/SharedScreens.tsx	1151		UI_ACTION_REVIEW	onPress={onBack}
provider	provider-app/src/screens/shared/SharedScreens.tsx	1215		UI_ACTION_REVIEW	const res = await fetch(`${API_BASE}/jobs`, { headers });
provider	provider-app/src/screens/shared/SharedScreens.tsx	1284		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setSelectedJob(null)} style={{ padding: SP.sm, backgroundColor: 'rgba(255,255,255,0.25)', borderRadius: R.full }}>
provider	provider-app/src/screens/shared/SharedScreens.tsx	1338		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setApplyVisible(true)} style={{ backgroundColor: selectedJob.contact === 'whatsapp' ? '#4CAF50' : theme.primary, padding: SP.lg, borderRadius: R.f
provider	provider-app/src/screens/shared/SharedScreens.tsx	1356		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setApplyVisible(false)} style={{ padding: SP.xs }}><I name={AR ? 'chevronRight' : 'chevronLeft'} size={24} color={theme.text} /></TouchableOpacity
provider	provider-app/src/screens/shared/SharedScreens.tsx	1377		UI_ACTION_REVIEW	<TouchableOpacity key={c} onPress={() => setApplyClass(c)} style={{ paddingHorizontal: SP.md, paddingVertical: SP.sm, borderRadius: R.full, borderWidth: 1, borderColor: applyClass
provider	provider-app/src/screens/shared/SharedScreens.tsx	1389		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setApplyCV(true)} style={{ backgroundColor: applyCV ? theme.successBg : theme.surface2, padding: SP.xl, borderRadius: R.lg, borderWidth: 2, border
provider	provider-app/src/screens/shared/SharedScreens.tsx	1396		UI_ACTION_REVIEW	<NBtn label={AR ? 'إرسال الطلب (Submit)' : 'Submit Application'} onPress={handleApply} disabled={!applyName || !applyPhone || !applyCV} style={{ marginTop: SP.xl, backgr
provider	provider-app/src/screens/shared/SharedScreens.tsx	1425		UI_ACTION_REVIEW	<NBtn label={AR ? 'تنزيل السيرة الذاتية (Download CV)' : 'Download CV'} onPress={() => show(AR ? 'جاري تحميل السيرة الذاتية...' : 'Download
provider	provider-app/src/screens/shared/SharedScreens.tsx	1426		UI_ACTION_REVIEW	"<NBtn label={AR ? 'تواصل مع المتقدم عبر واتساب' : 'Contact via WhatsApp'} variant=""outline"" onPress={() => Linking.openURL(`whatsapp://send?phone=${selected"
provider	provider-app/src/screens/shared/SharedScreens.tsx	1440		UI_ACTION_REVIEW	<TouchableOpacity onPress={onBack} style={{ padding: SP.sm, backgroundColor: theme.primary, borderRadius: R.full, width: 44, height: 44, alignItems: 'center', justifyContent: 'cen
provider	provider-app/src/screens/shared/SharedScreens.tsx	1444		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setShowFilters(true)} style={{ padding: SP.sm, backgroundColor: theme.primaryLight, borderRadius: R.full, width: 44, height: 44, alignItems: 'cent
provider	provider-app/src/screens/shared/SharedScreens.tsx	1450		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setTab('browse')} style={{ flex: 1, paddingVertical: SP.md, borderRadius: R.md, alignItems: 'center', backgroundColor: tab === 'browse' ? theme.su
provider	provider-app/src/screens/shared/SharedScreens.tsx	1453		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setTab('post')} style={{ flex: 1, paddingVertical: SP.md, borderRadius: R.md, alignItems: 'center', backgroundColor: tab === 'post' ? theme.surfac
provider	provider-app/src/screens/shared/SharedScreens.tsx	1456		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setTab('inbox')} style={{ flex: 1, paddingVertical: SP.md, borderRadius: R.md, alignItems: 'center', backgroundColor: tab === 'inbox' ? theme.surf
provider	provider-app/src/screens/shared/SharedScreens.tsx	1480		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setSelectedJob(item)} activeOpacity={0.9} style={{ marginBottom: SP.lg }}>
provider	provider-app/src/screens/shared/SharedScreens.tsx	1523		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setPostType('offer')} style={{ flex: 1, padding: SP.xl, borderRadius: R.lg, borderWidth: 2, borderColor: postType === 'offer' ? theme.primary : th
provider	provider-app/src/screens/shared/SharedScreens.tsx	1527		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setPostType('request')} style={{ flex: 1, padding: SP.xl, borderRadius: R.lg, borderWidth: 2, borderColor: postType === 'request' ? theme.success
provider	provider-app/src/screens/shared/SharedScreens.tsx	1540		UI_ACTION_REVIEW	<TouchableOpacity key={p.id} onPress={() => setPostProf(p.id)} style={{ paddingHorizontal: SP.lg, paddingVertical: SP.sm, borderRadius: R.full, borderWidth: 1, borderColor: postPr
provider	provider-app/src/screens/shared/SharedScreens.tsx	1549		UI_ACTION_REVIEW	<TouchableOpacity key={c} onPress={() => setPostClass(c)} style={{ paddingHorizontal: SP.md, paddingVertical: SP.sm, borderRadius: R.md, borderWidth: 1, borderColor: postClass ===
provider	provider-app/src/screens/shared/SharedScreens.tsx	1569		UI_ACTION_REVIEW	<TouchableOpacity key={t} onPress={() => setPostContract(t)} style={{ padding: SP.sm, borderBottomWidth: t==='locum'?0:1, borderBottomColor: theme.border, backgroundColor: postCon
provider	provider-app/src/screens/shared/SharedScreens.tsx	1584		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setPostContact('inbox')} style={{ flex: 1, padding: SP.md, borderRadius: R.md, borderWidth: 1, borderColor: postContact === 'inbox' ? theme.primar
provider	provider-app/src/screens/shared/SharedScreens.tsx	1588		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setPostContact('whatsapp')} style={{ flex: 1, padding: SP.md, borderRadius: R.md, borderWidth: 1, borderColor: postContact === 'whatsapp' ? '#4CAF
provider	provider-app/src/screens/shared/SharedScreens.tsx	1611		UI_ACTION_REVIEW	<NBtn label={AR ? 'نشر الإعلان' : 'Publish Ad'} onPress={handlePost} disabled={!postTitle || !postProf || ((postContact === 'whatsapp' || postType === 'request') && !pos
provider	provider-app/src/screens/shared/SharedScreens.tsx	1623		UI_ACTION_REVIEW	<TouchableOpacity key={app.id} onPress={() => setSelectedApp(app)} activeOpacity={0.8} style={{ backgroundColor: theme.surface, borderRadius: R.lg, padding: SP.lg, borderWidth: 1,
provider	provider-app/src/screens/shared/SharedScreens.tsx	1648		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setFilterSort('recent')} style={{ flex: 1, padding: SP.sm, borderRadius: R.md, borderWidth: 1, borderColor: filterSort === 'recent' ? theme.primar
provider	provider-app/src/screens/shared/SharedScreens.tsx	1651		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setFilterSort('nearest')} style={{ flex: 1, padding: SP.sm, borderRadius: R.md, borderWidth: 1, borderColor: filterSort === 'nearest' ? theme.prim
provider	provider-app/src/screens/shared/SharedScreens.tsx	1655		UI_ACTION_REVIEW	<NBtn label={AR ? 'تطبيق الفرز' : 'Apply Filter'} onPress={() => setShowFilters(false)} style={{ marginTop: SP.md }} />
provider	provider-app/src/screens/shared/SharedScreens.tsx	1692		UI_ACTION_REVIEW	const res = await fetch(`${API_BASE}/drugs`, { headers });
