archive	member_path	sha256	line_count	kind	role	domain	status	fully_read	evidence
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE2_PROFILE_NOTIFICATION_SETTINGS_GAPS_20260819.md	e7fa77b7e0d9b39c95e3feebd226402df357cdea7d2705533286195c68ca7d30	30	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE2_SENSITIVE_CANDIDATE_IDENTICAL_REVIEW_20260819.md	defd8f0432c65bbf02a4549b5d33654ccf21e36b4d87e6d0c564977ed1449980	17	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE2_SENSITIVE_PATIENT_DECISION_MATRIX_20260818.tsv	d158eb311ef378db303d506ba0929c8ab1d527b14abc40d5bcc9a98cfd780874	44	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE2_SKIN_ANALYSIS_SAFETY_PRIVACY_GAPS_20260819.md	6df4dcba766ada015a2b464605eee2876323c0ebfd67aeee9eb66328872de44c	16	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE2_SUPPORT_CHAT_TICKET_CONTRACT_GAPS_20260819.md	b0f4f6c6890bf301375723bd14ba8a4f5bbaad252cf8bab51619c1d83a7ec4de	19	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE2_TRIAGE_DRUG_INTERACTION_SAFETY_GAPS_20260819.md	4a6136f8dc61458de3ae63bf4d92abd98413e542deaa96bb0b59b903d95bac65	35	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE2_VITALS_CONTRACT_CLINICAL_SAFETY_GAP_20260819.md	6abc6da453850484d0268947f98a6e941f87c5a4f83421cb6fc281343bc3177a	29	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE2_WALLET_TRANSFER_CARD_CONTRACT_GAPS_20260819.md	a4860e48120715fa1b67c4823d781aed001ecefa2c3b4c52e6a0994cc593da16	21	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE3_DOCTOR_PROVIDER_CONFIGURATION_GAPS_20260819.md	b7bf70396e1cc8f10eca069e31700f4a8a8390ee793a2eea96a314567de88b87	17	OWNED_SOURCE_MEMBER	config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE3_DOCTOR_REGISTRATION_KYC_GAPS_20260819.md	14a94a6a90b4a3cfc2175d5362550c725a92571689dd54be506134adbf5a53ae	22	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE3_FINAL_CLOSURE_DOUBLE_CHECK_20260819.md	79d7831d2b3b481e9d333a17bd807d31bc72992086ad93b87b292e6d696dfe67	35	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE3_PROVIDER_AMBULANCE_EMERGENCY_GAPS_20260819.md	17e84f5b1611122d78a12ed7f1b422de78feb2d27c9771547a2b9724e1bf4428	20	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE3_PROVIDER_DOCTOR_CLINICAL_WORKFLOW_GAPS_20260819.md	aa97eaa419d45a0c4d6055e226057c3d8486dff080f116f726d7d7ef8b67fe4b	18	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE3_PROVIDER_DOCTOR_RECEPTION_GAPS_20260819.md	b6f5fccba8e35b06c7f9e726c59ceea0a5f6b6402c8b35b3370d752fe801b5aa	17	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE3_PROVIDER_FACILITY_OPERATIONS_GAPS_20260819.md	23358dde40df466e386a920f6c27d8d1e11ae1f5c2170745389d1c3d02baf61a	20	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE3_PROVIDER_LAB_OPERATIONS_GAPS_20260819.md	57c9f1eba7b4328b75b88bfa56f0afe7a7b1ea9e2fa7ddc2d2f99f14273682cd	20	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE3_PROVIDER_NETWORK_ONBOARDING_BASELINE_20260819.md	db3a9c40181edf3822e97866c27e62a48148f0b42b2a16c27d6b49480a4b2fea	21	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE3_PROVIDER_NURSING_OPERATIONS_GAPS_20260819.md	a4409579c1f09bb4bcfc39c3022c0a467a9ebe2637f0cd9c05f2513ac64466d0	21	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE3_PROVIDER_PAYOUT_WALLET_GAPS_20260819.md	baff52373b4c85966d5d3431ceb1b34dcad9eeb8164226e2eebf8476b4c3cee4	18	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE3_PROVIDER_PHARMACY_BROADCAST_GAPS_20260819.md	a8019dab93da1c1cbfa0303052c5fe37d645e379cbaab83a6ca4e493a441b124	20	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE3_PROVIDER_RADIOLOGY_OPERATIONS_GAPS_20260819.md	7f6d1b132b03551c30861edc19202110071f089d921a3ed80796f526a98c9522	21	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE3_PROVIDER_SHARED_COMMUNICATION_SUPPORT_GAPS_20260819.md	dbd452caf6346f24c4e236d5d64ae32d26170118f7e88d586e05061b48f89470	19	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE3_PROVIDER_SHARED_SECURITY_ANALYTICS_GAPS_20260819.md	969b7b81d0f7defab40d199910cb5f146fd51f1f2c06224fe8f935210a50165c	20	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE4_ADMIN_AI_GATEWAY_GAPS_20260819.md	a4ae7fbb8687311f2bcdb7a3361983bd409f00725b80a101e90d6eff95d00006	15	OWNED_SOURCE_MEMBER	gateway	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE4_ADMIN_AUDIT_LOG_GAPS_20260819.md	ca79ea013bbc94c5fe583223387e688268c124ceea2c127c3d115d4a05dff605	25	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE4_ADMIN_AUTHORIZATION_SHELL_BASELINE_20260819.md	65c006a5795941dfa5bb89ba0af7e6aa497e9dffcfd1f69f3532252d9882b0b7	16	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE4_ADMIN_COMMAND_CENTER_GAPS_20260819.md	ac899a73515e179ec955648780ee45d93a7fa8b89272010b50b62066c9ecd08a	14	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE4_ADMIN_CONFIG_MAINTENANCE_GAPS_20260819.md	e59147f04a8e531bf190f66f87f0e8eb4f0c7aa145511914b61743afab853245	17	OWNED_SOURCE_MEMBER	config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE4_ADMIN_DISPUTE_RESOLUTION_GAPS_20260819.md	e3e5d382e3436b4b99cc07b765d5d236a49beafb56ceb6e0261eb34e5616b166	16	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE4_ADMIN_FINANCIAL_LEDGER_WAREHOUSE_GAPS_20260819.md	c3afa5f8cc6a8acac8cfaaede090879f09c162b4860701fd0c5f6fd040cd023c	16	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE4_ADMIN_INSURANCE_REFUND_GAPS_20260819.md	f7f316e935de490ad381486f69530d1f00756ab18d611bd70134e69922d2fad5	20	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE4_ADMIN_MEDICINE_CATALOG_GAPS_20260819.md	17fe7f4e24e8940556495636e7172c7c535fcaccf9a11cfa7d21bce1a8f5d295	19	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE4_ADMIN_NOTIFICATION_CAMPAIGN_GAPS_20260819.md	577807d42a5f21a3881e1f883eee64f6940d9a2c5d2f3a3714a7f52f85280b02	16	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE4_ADMIN_NURSING_OPERATIONS_GAPS_20260819.md	631fd47a4bbbe0a40b6526a3bf597784561e99e2ad0266749dc0a53dc75ac118	14	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE4_ADMIN_PAYOUT_FINANCE_GAPS_20260819.md	35942332352b50d3613660e1579f9b10e845fffaadd139dec5be020893e2637d	20	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE4_ADMIN_PROVIDER_MODERATION_GAPS_20260819.md	d1b790b3117174374af02e7f953c520546e491d1bb2a3872e29c328ddb0acc8a	20	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE4_ADMIN_RBAC_MATRIX_GAPS_20260819.md	fb2340aaa51efd7b5dabae73f9b7bbc8442999cdc55f4848422e4dd3ed438782	18	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE4_ADMIN_SERVICE_CATALOG_GAPS_20260819.md	13aff8da208bb2abbc69562c0b867d956d89cd5465383883828b77e3bced6382	16	OWNED_SOURCE_MEMBER	service	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE4_ADMIN_SOS_EMERGENCY_GOVERNANCE_GAPS_20260819.md	9fb6d8133b67de5a469c11d397ba05571ba98ca3886b7706557cc43f1d83b3dd	20	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE4_ADMIN_SUPPORT_TICKETS_GAPS_20260819.md	b922f19a22b75cbfb3d4a88c7fcbec204bbe5d36dd5e83b7e956eb6e4562009b	19	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE4_ADMIN_USER_MANAGEMENT_GAPS_20260819.md	ca9d188449a60ed78eae6b93e89b038c697244e9f4d6f66a71ebc3dfab4dd1a9	21	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE4_FINAL_CLOSURE_DOUBLE_CHECK_20260819.md	7516395f59f5319a72b100538b8b852108aa9c1f9aee56e32c5207cd498f9f28	34	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE5_AUTHORIZATION_GUARD_GAPS_20260819.md	f64b5e14df89e86b08785a810aac47389f5749a7c9cac47d6334f397a2a8c76c	20	OWNED_SOURCE_MEMBER	guard	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE5_CONSISTENCY_RECONCILIATION_GAPS_20260819.md	b62df038e469f48cdf4ebd1ce9253193174a9613f89cd60de7ad99bdfa7f2330	19	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE5_EVENT_BUS_OUTBOX_GAPS_20260819.md	380ec809f669fced1483eee149b5d003c0f32c1d94fe9ebde32b000337943db9	18	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE5_FINAL_CLOSURE_DOUBLE_CHECK_20260819.md	2d79d71cb02383e6a0394a921a9018aaf097dadb9aabd27963c4664ea34cddee	31	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE5_INSURANCE_QUOTE_CONTRACT_GAPS_20260819.md	04c5c0aa059ea73a27d122da1392bef57fb0c94abf9cfa0ac6e98e595f7f434c	21	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE5_LEGACY_CANONICAL_DATA_SOURCE_GAPS_20260819.md	3a6828968bbcb517501e3fe0041502959500df28615707e19cf30c34774982c5	18	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE5_PAYMENT_ENGINE_CONTRACT_GAPS_20260819.md	4b145de1bdfe250843dff8713fd800ce7f97dec974792051805de4493b98379a	21	OWNED_SOURCE_MEMBER	gateway	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE5_REALTIME_WEBSOCKET_SECURITY_GAPS_20260819.md	635b1699f0f01c7d230109bf510c2896937bfc4b0df74af97db1112122b5300f	20	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE5_STORAGE_MEDIA_PRIVACY_GAPS_20260819.md	693ad910d8abf30b7e39e5f1c86f70516f01b7d57a93889c0ff4e54efff1a9f8	20	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE5_TRANSACTION_SCHEMA_DATA_GAPS_20260819.md	c0d4d03b24a9448a626e22ceaa5af5813b5b6ffd9434d960588b84c6a920b005	18	OWNED_SOURCE_MEMBER	schema	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE5_WORKFLOW_ENGINE_CONTRACT_GAPS_20260819.md	a3079e5673da3b0919af573474bcf0083f1500571f85fc86e2382b1e62f2f077	20	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE6_FINAL_CLOSURE_DOUBLE_CHECK_20260819.md	0222d52d67b54f8f1b11a7bc16ba96fdd866d87cdfad162ac0ef208cd4ea59bb	31	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE6_PUBLIC_CARE_DISCOVERY_PRIVACY_GAPS_20260819.md	823aaf8aacda8a2f09c6021b681d7a8b0e28ea9ef232fe3b05e643462817bba6	20	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE6_SECURITY_OWNERSHIP_PRIVACY_MATRIX_20260819.md	1e41e69e0e214c820fcc85a6a77ba34ba854aa26272b3d963d261867f35da9bb	31	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE7_COMPETITOR_UX_BENCHMARK_20260819.md	4d4fe5ad39986889bd0574a5d8faf4999a7da330f6dff9bbbbfac7440c804446	107	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE7_FINAL_CLOSURE_DOUBLE_CHECK_20260819.md	f848925df4ef11661fc87868aaa8db3a28a42a572de04fc2c9a108d0386e474a	32	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE8_BATCH_AA_PROVIDER_PAYOUT_RESERVATION_INTEGRITY_20260819.md	f5c82fa1c65861cb2ae936fbf490625216515f1ef91e4524d6c37d618498d9dd	35	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE8_BATCH_AB_PROVIDER_NURSING_QUEUE_CONTRACT_20260819.md	2232d37c8c61d424f6ccd29a8259fa97c0b737e5fd5aeae9d6c77fddfc32c608	34	OWNED_SOURCE_MEMBER	job	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE8_BATCH_AC_FACILITY_STAFF_ASSIGNMENT_INTEGRITY_20260819.md	7b94c52062662f74ad6a84c661d0e00c06b17fbf9c6207b183a2848da25d92d0	30	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE8_BATCH_AD_ADMIN_REFUND_DECISION_INTEGRITY_20260819.md	46797a6d1105f42cbf38fb58fe7bcb5967b47453ec2df2d33f9e470a0199770f	28	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE8_BATCH_AE_AMBULANCE_EMERGENCY_RECORD_INTEGRITY_20260819.md	d7daa62769d84995313ca683ab8f033eae5ae3e75734af823d5b421b85c133a1	35	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE8_BATCH_AF_DOCTOR_CLINICAL_RECORD_INTEGRITY_20260819.md	da4e515d88782493b8b41af41a755e503ff548bf9ed669aa37127398516a6bad	36	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE8_BATCH_AG_ADMIN_GOVERNANCE_MAINTENANCE_INTEGRITY_20260819.md	2d3fbe21380e7485a4aab7111d76f28f3369740c68b3e49e6db72143b43e1fa3	32	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE8_BATCH_AH_ADMIN_CAMPAIGN_DELIVERY_GOVERNANCE_20260819.md	74683440b7dbf8f7fa7697f046cb134da73778dd88969f990bedec458a3cdc92	33	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE8_BATCH_AI_ADMIN_SOS_PRIVACY_DISPATCH_CONTAINMENT_20260819.md	112fcf4857c4ef2942b0985fab2e14f3f6667d5a68326e69ef9b6e7f2706144e	31	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE8_BATCH_AJ_PATIENT_LOCALE_TECHNICAL_KEY_CONTAINMENT_20260819.md	2baf16b9532c1376c6ebed3d782c215304fe1668008e1f7ff57fab5fac422da4	28	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE8_BATCH_AK_ADMIN_AI_PHI_GOVERNANCE_CONTAINMENT_20260819.md	3b550d5a40d823afa9ce23c24665f248aacf8098f10929f1080ee5ff4b01a89c	31	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE8_BATCH_AL_PROVIDER_SHARED_UI_ACCESSIBILITY_RTL_20260819.md	bd8e9a4b95fa79041c75c9496626cd4dc71fac91f5cccaa521cd441cc6243b86	29	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE8_BATCH_AM_PATIENT_SHARED_UI_ACCESSIBILITY_RTL_20260819.md	2ffc4426bbc6b3262cda68cd3465f6f9600ee207330bac0ff324d611d1f5cb6a	29	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE8_BATCH_AN_ADMIN_NURSING_PRIVACY_ASSIGNMENT_CONTAINMENT_20260819.md	62484e43d34b87348b75e9a72708e5bf6eb7fe9df2b52290942e79f2f640eccd	31	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE8_BATCH_AO_ADMIN_DISPUTE_FINANCIAL_CONTAINMENT_20260819.md	f71adbebb4b3d8521fde71c65a5ea240ce44564697a4eb7602153c5b022fe235	29	OWNED_SOURCE_MEMBER	source/config	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	audit-artifacts/NABDAH_PHASE8_BATCH_AP_ADMIN_SERVICE_CATALOG_PUBLICATION_CONTAINMENT_20260819.md	ad89daec72cf0274eb1dc05f1bc61b6623b59e06bc4796c6c36358b28fe50fdf	30	OWNED_SOURCE_MEMBER	service	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
