path,group,comparison_status,main_kind,workstation_kind,static_boundary
backend/src/modules/auth/passkey.service.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/auth/patient-web-auth.contract.spec.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/auth/repositories/patientprofile.repository.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/auth/repositories/user.repository.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/auth/schemas/passkey-credential.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/auth/schemas/trusted-device.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/bans/bans.controller.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/bans/bans.middleware.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/bans/bans.module.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/bans/bans.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/bans/bans.service.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/bans/repositories/ban.repository.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/billing/billing.module.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/billing/billing.service.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/billing/tests/billing-zatca.spec.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/booking-flow/booking-flow.module.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/booking-flow/booking-flow.service.spec.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/booking-ops/booking-ops.module.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/booking-ops/booking-ops.service.spec.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/business-rules/business-rules.module.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/care/appointments.controller.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/care/appointments.dto.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/care/appointments.service.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/care/care.controller.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/care/care.module.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/care/care.service.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/care/doctor-integration.controller.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/care/doctor-referrals.controller.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/care/repositories/appointment.repository.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/care/repositories/facility.repository.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/care/repositories/providerprofile.repository.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/care/repositories/user.repository.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/care/schemas/doctor-profile-extended.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/care/schemas/encounter-record.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/care/schemas/encounter-referrals.schema.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/care/slot.service.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/care/tests/appointments-states.spec.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/care/tests/public-discovery.spec.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/cart/cart.contract.spec.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/cart/cart.module.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/chat/chat.contract.spec.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/chat/chat.gateway.followup.spec.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/chat/chat.gateway.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/chat/chat.module.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/chat/chat.schemas.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/chat/chat.service.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/chat/guards/chat-gateway.guard.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/chat/schedulers/chat-lifecycle.scheduler.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/community/community.controller.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/community/community.module.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/community/community.service.spec.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/community/community.service.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/community/repositories/livesession.repository.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/community/repositories/post.repository.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/community/repositories/postcomment.repository.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/compat/admin-nursing-containment.spec.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/compat/admin-spa.module.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/compat/compat-family-chat.spec.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/compat/compat.module.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/config/config.controller.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/config/config.module.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/config/config.service.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/consistency/consistency.module.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
backend/src/modules/coturn/coturn.controller.ts,backend,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
