surface	file	line	kind	target_or_expression	source
mobile	app/consultations/doctor/[id].tsx	178	button/onPress		<TouchableOpacity style={{ marginTop: 20, paddingHorizontal: 24, paddingVertical: 12, backgroundColor: resolveColor('var(--p)'), borderRadius: 12 }} onPress={() => router.back()}>
mobile	app/consultations/doctor/[id].tsx	221	button/onPress		<TouchableOpacity activeOpacity={0.8} onPress={() => setIsImgModalVisible(true)}>
mobile	app/consultations/doctor/[id].tsx	239	button/onPress	`/consultations/clinic/${doc.facility_id}`	<TouchableOpacity onPress={() => doc?.facility_id && router.push(`/consultations/clinic/${doc.facility_id}`)} style={{ flexDirection: isRTL ? 'row-reverse' : 'row', alignItems: 'center', marginBottom: 14, backgroundColor: 'rgba(255,255,255,0.4)', paddingHorizontal: 8, paddingVertical: 4, borderRadius: 8 }}>
mobile	app/consultations/doctor/[id].tsx	275	button/onPress		<TouchableOpacity onPress={() => router.back()} style={{ width: 40, height: 40, borderRadius: 20, backgroundColor: resolveColor('var(--n)'), alignItems: 'center', justifyContent: 'center', shadowColor: '#000', shadowOffset: {width:0,height:3}, shadowOpacity: 0.15, shadowRadius: 10 }}>
mobile	app/consultations/doctor/[id].tsx	289	button/onPress		<TouchableOpacity onPress={() => setIsFav(!isFav)} style={{ width: 34, height: 34, borderRadius: 17, borderWidth: 1.5, borderColor: colors.bd, backgroundColor: 'rgba(255,255,255,0.85)', alignItems: 'center', justifyContent: 'center' }}>
mobile	app/consultations/doctor/[id].tsx	292	button/onPress		<TouchableOpacity onPress={handleShare} style={{ width: 34, height: 34, borderRadius: 17, borderWidth: 1.5, borderColor: colors.bd, backgroundColor: 'rgba(255,255,255,0.85)', alignItems: 'center', justifyContent: 'center' }}>
mobile	app/consultations/doctor/[id].tsx	317	button/onPress		<TouchableOpacity key={vt.id} onPress={() => setActiveVt(vt.id)} style={{ flex: 1, flexDirection: 'column', alignItems: 'center', gap: 8, paddingVertical: 16, borderRadius: 18, backgroundColor: isActive ? resolveColor('var(--n)') : colors.s, borderWidth: isActive ? 0 : 1.5, borderColor: colors.bd, shadowColor: isActive ? '#141A2A' : undefined, shadowOffset: {width:0,height:6}, shadowOpacity: 0.2, shadowRadius: 20 }}>
mobile	app/consultations/doctor/[id].tsx	338	button/onPress		<TouchableOpacity key={i} onPress={() => setDay(i)} style={[styles.dayCard, { backgroundColor: isActive ? colors.n : colors.s, borderColor: isActive ? undefined : colors.bd, marginRight: 7, transform: [{ scaleX: isRTL ? -1 : 1 }] }]}>
mobile	app/consultations/doctor/[id].tsx	368	button/onPress		<TouchableOpacity key={s.start} disabled={!s.available} onPress={() => setSelectedSlot(s.start)} style={[styles.timeBtn, { backgroundColor: isActive ? resolveColor('var(--p)') : colors.s, borderColor: isActive ? undefined : colors.bd, marginRight: 6, marginBottom: 6, opacity: s.available ? 1 : 0.35 } ]}>
mobile	app/consultations/doctor/[id].tsx	507	button/onPress		<TouchableOpacity key={i} onPress={() => toggleFaq(i)} activeOpacity={0.8} style={{ padding: 12, backgroundColor: colors.bg, borderRadius: 12 }}>
mobile	app/consultations/doctor/[id].tsx	527	button/onPress		onPress={() => {
mobile	app/consultations/doctor/[id].tsx	530	navigation		(router.push as any)({
mobile	app/consultations/doctor/[id].tsx	550	button/onPress		<TouchableOpacity onPress={() => setIsImgModalVisible(false)} style={{ position: 'absolute', top: 50, right: 20, zIndex: 100 }}>
mobile	app/consultations/doctor-profile.tsx	20	navigation	`/consultations/doctor/${doctorId}`	router.replace(`/consultations/doctor/${doctorId}`);
mobile	app/consultations/doctor-profile.tsx	22	navigation	'/consultations/doctor-search'	router.replace('/consultations/doctor-search');
mobile	app/consultations/doctor-search.tsx	44	api-call	`/care/doctors?${qs.toString(	const res = await apiFetch(`/care/doctors?${qs.toString()}`);
mobile	app/consultations/doctor-search.tsx	106	button/onPress		"<IconButton icon=""back"" onPress={() => router.back()} />"
mobile	app/consultations/doctor-search.tsx	136	button/onPress		onPress={() => setSort(k)}
mobile	app/consultations/doctor-search.tsx	178	button/onPress		onPress={() =>
mobile	app/consultations/doctor-search.tsx	179	navigation	{	router.push({
mobile	app/consultations/doctor-search.tsx	185	navigation	{	router.push({
mobile	app/consultations/follow-up.tsx	41	api-call	`/care/appointments/${encodeURIComponent(appointmentId	const data = await apiFetch(`/care/appointments/${encodeURIComponent(appointmentId)}`);
mobile	app/consultations/follow-up.tsx	49	api-call	`/care/doctors/${encodeURIComponent(a.doctor_id	apiFetch(`/care/doctors/${encodeURIComponent(a.doctor_id)}`)
mobile	app/consultations/follow-up.tsx	74	button/onPress		"<IconButton icon=""back"" onPress={() => router.back()} />"
mobile	app/consultations/follow-up.tsx	86	button/onPress		"{loadError && <Button label=""إعادة المحاولة"" variant=""primary"" icon=""refresh"" onPress={load} />}"
mobile	app/consultations/follow-up.tsx	87	button/onPress		"<Button label=""عودة"" variant=""ghost"" onPress={() => router.back()} />"
mobile	app/consultations/follow-up.tsx	147	button/onPress	'/(tabs	onPress={() => router.push('/(tabs)/pharmacy')}
mobile	app/consultations/follow-up.tsx	184	button/onPress	{ pathname: '/consultations/chat-with-doctor', params: { doctorId: appt.doctor_id } } as any	onPress={() => router.push({ pathname: '/consultations/chat-with-doctor', params: { doctorId: appt.doctor_id } } as any)}
mobile	app/consultations/follow-up.tsx	192	button/onPress	{ pathname: '/consultations/book/[id]', params: { id: appt.doctor_id } } as any	onPress={() => router.push({ pathname: '/consultations/book/[id]', params: { id: appt.doctor_id } } as any)}
mobile	app/consultations/home-visit-tracking.tsx	23	api-call	`/care/appointments/${appointmentId}`	apiFetch(`/care/appointments/${appointmentId}`)
mobile	app/consultations/home-visit-tracking.tsx	37	button/onPress		<TouchableOpacity style={{ marginTop: 20, paddingHorizontal: 20, paddingVertical: 10, backgroundColor: '#F0695C', borderRadius: 10 }} onPress={() => router.back()}>
mobile	app/consultations/home-visit-tracking.tsx	50	button/onPress		<TouchableOpacity onPress={() => router.back()} style={{ width: 40, height: 40, justifyContent: 'center' }}>
mobile	app/consultations/home-visit-tracking.tsx	104	button/onPress		onPress={() => {
mobile	app/consultations/home-visit-tracking.tsx	107	navigation	{ pathname: '/consultations/chat-with-doctor', params: { doctorId } }	router.push({ pathname: '/consultations/chat-with-doctor', params: { doctorId } });
mobile	app/consultations/incoming-call.tsx	54	navigation	{	router.replace({
mobile	app/consultations/incoming-call.tsx	64	api-call	`/calls/${sessionId}/reject`	"await apiFetch(`/calls/${sessionId}/reject`, { method: ""POST"" });"
mobile	app/consultations/incoming-call.tsx	95	button/onPress		<TouchableOpacity onPress={handleReject} style={[st.btn, st.reject]}>
mobile	app/consultations/incoming-call.tsx	100	button/onPress		<TouchableOpacity onPress={handleAccept} style={[st.btn, st.accept]}>
mobile	app/consultations/post-call-rating.tsx	41	api-call	'/patient-ux/review'	await apiFetch('/patient-ux/review', {
mobile	app/consultations/post-call-rating.tsx	47	navigation	'/(tabs	router.replace('/(tabs)/consultations');
mobile	app/consultations/post-call-rating.tsx	59	button/onPress	'/(tabs	<TouchableOpacity onPress={() => router.replace('/(tabs)/consultations')} style={{ width: 40, height: 40, justifyContent: 'center' }}>
mobile	app/consultations/post-call-rating.tsx	77	button/onPress		<TouchableOpacity key={n} onPress={() => setRating(n)} activeOpacity={0.7}>
mobile	app/consultations/post-call-rating.tsx	112	button/onPress		onPress={() => toggleTag(t)}
mobile	app/consultations/post-call-rating.tsx	124	button/onPress		onPress={submit}
mobile	app/consultations/prescription-from-doctor.tsx	39	api-call	'/prescriptions/active'	// In production: apiFetch('/prescriptions/active')
mobile	app/consultations/prescription-from-doctor.tsx	63	navigation	"""/pharmacy/rx-order"""	"router.push(""/pharmacy/rx-order"");"
mobile	app/consultations/prescription-from-doctor.tsx	82	button/onPress		onPress={() => {
mobile	app/consultations/prescription-from-doctor.tsx	87	button/onPress		"<IconButton icon=""back"" onPress={() => router.back()} />"
mobile	app/consultations/prescription-from-doctor.tsx	147	button/onPress		<TouchableOpacity onPress={addAllToReminders}>
mobile	app/consultations/prescription-from-doctor.tsx	220	button/onPress		onPress={() => addToReminder(med.id)}
mobile	app/consultations/prescription-from-doctor.tsx	229	button/onPress		onPress={() =>
mobile	app/consultations/prescription-from-doctor.tsx	230	navigation	{	router.push({
mobile	app/consultations/prescription-from-doctor.tsx	285	button/onPress	"""/consultations/follow-up"""	"onPress={() => router.push(""/consultations/follow-up"")}"
mobile	app/consultations/prescription-from-doctor.tsx	326	button/onPress		onPress={orderFromPharmacy}
mobile	app/consultations/prescription-from-doctor.tsx	335	button/onPress	"""/diagnostics/search"""	"onPress={() => router.push(""/diagnostics/search"")}"
mobile	app/consultations/prescription-from-doctor.tsx	344	button/onPress		onPress={() => {
mobile	app/consultations/share-report.tsx	53	api-call	"""/medical-reports/mine?limit=100"""	"const res = await apiFetch(""/medical-reports/mine?limit=100"");"
mobile	app/consultations/share-report.tsx	111	button/onPress		"<IconButton icon=""back"" onPress={() => router.back()} />"
mobile	app/consultations/share-report.tsx	151	button/onPress	"""/reports/hub"""	"onPress={() => router.push(""/reports/hub"")}"
mobile	app/consultations/share-report.tsx	161	button/onPress		onPress={() => toggle(r.id)}
mobile	app/consultations/share-report.tsx	227	button/onPress		onPress={handleShare}
mobile	app/consultations/specialty-select.tsx	28	api-call	'/care/specialties'	apiFetch('/care/specialties')
mobile	app/consultations/specialty-select.tsx	55	button/onPress		"<IconButton icon=""back"" onPress={() => router.back()} />"
mobile	app/consultations/specialty-select.tsx	75	button/onPress		"<AppText variant=""labelMD"" color={colors.primary} onPress={loadSpecs}>إعادة المحاولة</AppText>"
mobile	app/consultations/specialty-select.tsx	85	button/onPress		onPress={() =>
mobile	app/consultations/specialty-select.tsx	86	navigation	{	router.push({
mobile	app/consultations/summary.tsx	72	navigation	{	router.push({
mobile	app/consultations/summary.tsx	106	button/onPress		<Button label={AR ? 'احجز موعد المتابعة' : 'Book follow-up'} onPress={bookFollowUp} style={{ marginTop: 4 }} />
mobile	app/consultations/summary.tsx	141	button/onPress	{ pathname: '/consultations/prescription-from-doctor', params: { appointmentId } }	onPress={() => router.push({ pathname: '/consultations/prescription-from-doctor', params: { appointmentId } })}
mobile	app/consultations/summary.tsx	169	button/onPress	{ pathname: '/consultations/post-call-rating', params: { appointmentId } }	onPress={() => router.push({ pathname: '/consultations/post-call-rating', params: { appointmentId } })}
mobile	app/consultations/video-call.tsx	59	api-call	`/calls/initiate`	const initRes = await apiFetch(`/calls/initiate`, {
mobile	app/consultations/video-call.tsx	66	api-call	`/calls/${sessionId}/join`	const joinRes = await apiFetch(`/calls/${sessionId}/join`, { method: 'POST' });
mobile	app/consultations/video-call.tsx	158	navigation	{	router.replace({
mobile	app/consultations/video-call.tsx	201	button/onPress		<TouchableOpacity style={styles.controlBtn} onPress={() => setMicOn(!micOn)}>
mobile	app/consultations/video-call.tsx	207	button/onPress		"<TouchableOpacity style={[styles.endBtn, { backgroundColor: resolveColor(""var(--cr)"") }]} onPress={handleEndCall}>"
mobile	app/consultations/video-call.tsx	211	button/onPress		<TouchableOpacity style={styles.controlBtn} onPress={() => setCamOn(!camOn)}>
mobile	app/consultations/virtual-waiting-room.tsx	47	api-call	`/care/appointments/${appointmentId}`	apiFetch(`/care/appointments/${appointmentId}`)
mobile	app/consultations/virtual-waiting-room.tsx	83	button/onPress		<TouchableOpacity style={styles.closeBtn} onPress={() => router.back()}>
mobile	app/consultations/virtual-waiting-room.tsx	187	button/onPress		onPress={() =>
mobile	app/consultations/virtual-waiting-room.tsx	188	navigation	{	router.push({
mobile	app/consultations/waiting-room.tsx	31	api-call	`/care/appointments/${appointmentId}`	apiFetch(`/care/appointments/${appointmentId}`)
mobile	app/consultations/waiting-room.tsx	87	button/onPress		onPress={() => router.back()}
mobile	app/consultations/waiting-room.tsx	244	button/onPress	"""/(tabs"	"onPress={() => router.replace(""/(tabs)/consultations"")}"
mobile	app/delivery/address-select.tsx	36	api-call	'/users/me/addresses'	const data = await apiFetch('/users/me/addresses');
mobile	app/delivery/address-select.tsx	66	button/onPress		"<IconButton icon=""back"" onPress={() => router.back()} />"
mobile	app/delivery/address-select.tsx	73	button/onPress	'/shared/location-picker'	onPress={() => router.push('/shared/location-picker')}
mobile	app/delivery/address-select.tsx	96	button/onPress		onPress={() => setSelected(addr.id)}
mobile	app/delivery/address-select.tsx	135	button/onPress	'/shared/location-picker'	onPress={() => router.push('/shared/location-picker')}
mobile	app/delivery/address-select.tsx	148	button/onPress		onPress={handleConfirm}
mobile	app/diagnostics/book-sample.tsx	22	button/onPress		"<IconButton icon=""back"" onPress={() => router.back()} />"
mobile	app/diagnostics/book-sample.tsx	50	button/onPress	'/diagnostics/cart'	"<Button label=""الذهاب إلى السلة"" variant=""gradient"" size=""lg"" icon=""cart"" onPress={() => router.replace('/diagnostics/cart')} />"
mobile	app/diagnostics/booking-success.tsx	48	screen-registration		<Stack.Screen options={{ headerShown: false }} />
mobile	app/diagnostics/booking-success.tsx	88	button/onPress	'/diagnostics/orders' as never	<TouchableOpacity style={[styles.actionBtn, { backgroundColor: colors.primary, marginBottom: 16 }]} onPress={() => router.replace('/diagnostics/orders' as never)}>
